scei;nom;etat;total_oral;total_points;moyenne_generale;rang_classe
64897;LAURENT;7;350;637,75;10,63;2500
109741;PINTO;7;350;649,5;10,83;2346
26508;GIRAUD;7;350;674;11,23;2074
95211;ROGER;7;350;684,25;11,4;1939
35776;MILLET;7;350;705,5;11,76;1628
14184;GILLET;7;350,5;571,25;9,52;2871
964;JOUBERT;7;350,5;610;10,17;2558
36302;AUBERT;7;350,5;636,5;10,61;2522
10425;VALETTE;7;351;643,5;10,73;2427
79911;COSTA;7;351;654;10,9;2305
12005;FOURNIER;7;351;659,75;11;2257
16817;FRANCOIS;7;351;693,5;11,56;1801
93212;GALLET;7;351;694,25;11,57;1787
106487;JULIEN;7;351;700,25;11,67;1693
19949;PASCAL;7;351;733,75;12,23;1205
67144;MARIE;7;351;740,75;12,35;1097
87663;AUBRY;7;351,5;585,25;9,75;2772
94012;LACROIX;7;351,5;708;11,8;1596
96032;ROLLAND;7;351,5;709;11,82;1582
99043;ROY;7;351,5;724,75;12,08;1315
1642;GUICHARD;7;352;600;10;2659
46326;ANDRE;7;352;636,5;10,61;2520
91381;MARCHAND;7;352;642;10,7;2445
92424;VALLET;7;352;656,25;10,94;2293
96314;PASCAL;7;352;678,5;11,31;2020
64006;BOUSQUET;7;352;689,25;11,49;1863
53094;GOSSELIN;7;352;705,25;11,75;1634
54869;RIVIERE;7;352;715;11,92;1479
106211;RUIZ;7;352;740;12,33;1107
2593;LELIEVRE;7;352;760;12,67;866
2690;LECOQ;7;352;770;12,83;766
89099;DUHAMEL;7;352;776,5;12,94;675
74563;MOREAU;7;352;794,5;13,24;473
23735;MARIE;7;352,5;593;9,88;2713
39772;BIGOT;7;352,5;595,5;9,93;2696
31062;PERROT;7;352,5;611,5;10,19;2540
102455;GEORGES;7;352,5;743,75;12,4;1063
66441;VALLET;7;352,5;790,75;13,18;511
44618;ROLLAND;7;353;589,5;9,83;2743
93786;MENDES;7;353;610;10,17;2557
60307;BOURDON;7;353;616,25;10,27;2486
87096;HUET;7;353;630,25;10,5;2585
52227;CARRE;7;353;633;10,55;2553
63242;SCHNEIDER;7;353;644,5;10,74;2416
44414;DESCHAMPS;7;353;657,25;10,95;2283
54681;JACQUET;7;353;665,5;11,09;2189
35008;HENRY;7;353;703,5;11,73;1652
67515;LE GALL;7;353;709,25;11,82;1576
42044;GUYON;7;353;713,75;11,9;1496
93565;DELANNOY;7;353;733;12,22;1214
26612;BOUCHET;7;353;736,25;12,27;1164
113039;RENAULT;7;353;758,5;12,64;880
32468;BARBIER;7;353;805,25;13,42;385
24346;GERARD;7;353,5;590,25;9,84;2735
88127;DA COSTA;7;353,5;622,5;10,38;2408
65074;RIBEIRO;7;353,5;714,25;11,9;1486
8489;SAUVAGE;7;353,5;776,5;12,94;676
107987;BRETON;7;353,5;795,5;13,26;461
98722;RIOU;7;354;574;9,57;2853
10604;BARBE;7;354;640,5;10,68;2469
119493;RENAULT;7;354;645;10,75;2412
104826;JACQUET;7;354;648,5;10,81;2356
85552;LAINE;7;354;650,75;10,85;2332
86134;BLOT;7;354;666,25;11,1;2181
99288;BUISSON;7;354;694,75;11,58;1777
80306;GUILLON;7;354;731,75;12,2;1229
60652;GUILLAUME;7;354;750,5;12,51;977
89220;THIBAULT;7;354;752,75;12,55;948
103492;COLLIN;7;354;792,5;13,21;489
83724;MALLET;7;354;816,75;13,61;290
56230;COSTA;7;354,5;630,75;10,51;2580
46269;DE SOUSA;7;354,5;661,75;11,03;2233
81653;BRUNET;7;354,5;763,5;12,73;826
11075;LAROCHE;7;354,5;783,25;13,05;588
14282;CHAUVIN;7;355;600,75;10,01;2651
9850;LANGLOIS;7;355;626,25;10,44;2619
68101;MERLE;7;355;629,5;10,49;2592
80235;DIJOUX;7;355;634;10,57;2542
59634;REGNIER;7;355;641;10,68;2458
57536;DIALLO;7;355;675;11,25;2062
96595;LEDUC;7;355;690;11,5;1853
23703;DELORME;7;355;700,25;11,67;1690
66306;VAILLANT;7;355;708,75;11,81;1588
108960;HERNANDEZ;7;355;708,5;11,81;1589
103740;LAMBERT;7;355;715,5;11,93;1474
13169;ADAM;7;355;717,5;11,96;1440
68037;BERTRAND;7;355;725;12,08;1314
48298;ARNAUD;7;355;724,5;12,08;1322
49771;BLIN;7;355;734,5;12,24;1197
79433;PETITJEAN;7;355;765,25;12,75;810
35033;TEIXEIRA;7;355;796,5;13,28;448
111565;ROUSSEL;7;355;823,75;13,73;263
105387;MARIN;7;355,5;573,75;9,56;2856
21156;FLEURY;7;355,5;646,75;10,78;2392
27106;LOMBARD;7;356;582;9,7;2795
17241;LEFORT;7;356;583,5;9,73;2784
57472;MORIN;7;356;629,75;10,5;2586
17011;BLANC;7;356;640;10,67;2473
119188;COUTURIER;7;356;645;10,75;2411
88543;ROUX;7;356;694,5;11,58;1783
60319;MARIN;7;356;700,25;11,67;1688
47707;COLIN;7;356;705;11,75;1636
47374;GUYOT;7;356;719;11,98;1412
92306;ARNAUD;7;356;724;12,07;1333
115595;BOYER;7;356;726,25;12,1;1294
10757;GARCIA;7;356;772,75;12,88;730
94941;BRUNET;7;356;786;13,1;563
50923;DUHAMEL;7;356;805,75;13,43;376
4595;MONNIER;7;356,5;604,5;10,08;2613
50775;LAMY;7;356,5;621,25;10,35;2423
62052;BERTRAND;7;356,5;667,75;11,13;2164
42806;PIRES;7;356,5;713;11,88;1506
38026;NEVEU;7;356,5;715,5;11,93;1475
81123;ANDRE;7;356,5;737,25;12,29;1148
780;NOEL;7;356,5;739,75;12,33;1112
88122;BOUVET;7;356,5;747;12,45;1027
10753;GUYON;7;356,5;749;12,48;999
91721;BESSON;7;357;575,75;9,6;2838
9376;LACROIX;7;357;614,25;10,24;2517
38276;NGUYEN;7;357;621,5;10,36;2420
60874;COLLET;7;357;644,75;10,75;2414
65432;GONCALVES;7;357;645,75;10,76;2400
84833;RAYNAUD;7;357;649;10,82;2352
96313;NAVARRO;7;357;653,75;10,9;2308
23299;MERCIER;7;357;691,75;11,53;1824
119430;COHEN;7;357;709,5;11,83;1571
30821;GOMEZ;7;357;715,25;11,92;1477
102347;CHARRIER;7;357;722,5;12,04;1362
69652;DIAZ;7;357;724;12,07;1328
98834;DA SILVA;7;357;737,75;12,3;1139
47139;LEGROS;7;357;745,75;12,43;1038
114793;MASSE;7;357;745,75;12,43;1039
26654;GRENIER;7;357;766;12,77;804
77924;RODRIGUEZ;7;357,5;600,75;10,01;2649
82595;POIRIER;7;357,5;602,5;10,04;2634
42439;MARECHAL;7;357,5;752,5;12,54;951
87549;BAUDRY;7;357,5;775,75;12,93;690
50842;NICOLAS;7;357,5;781,25;13,02;610
68965;CORDIER;7;358;629,5;10,49;2591
45169;DA COSTA;7;358;632,75;10,55;2556
107923;GOMEZ;7;358;643;10,72;2431
75326;FAURE;7;358;647,5;10,79;2375
31915;PERROT;7;358;684,5;11,41;1937
16169;MACE;7;358;744,25;12,4;1061
93835;GOMEZ;7;358;749,25;12,49;995
96131;MASSE;7;358;753,75;12,56;936
11494;RIVIERE;7;358;786,25;13,1;561
26814;DELANNOY;7;358,5;585,25;9,75;2771
119404;GRENIER;7;358,5;608,25;10,14;2579
45782;LEMONNIER;7;358,5;614,5;10,24;2508
23892;LETELLIER;7;358,5;786,25;13,1;560
56257;MAURY;7;359;602,25;10,04;2637
64035;CHEVALIER;7;359;602,75;10,05;2631
16814;POIRIER;7;359;615;10,25;2501
39811;PERRET;7;359;631,5;10,53;2569
1993;ROUSSEL;7;359;635,75;10,6;2526
11766;MATHIEU;7;359;646;10,77;2398
11948;FAIVRE;7;359;652,5;10,88;2315
63374;BERGER;7;359;659,25;10,99;2260
108358;BRUNEAU;7;359;661;11,02;2245
43118;PINTO;7;359;685,75;11,43;1912
18968;CHEVALIER;7;359;701,75;11,7;1672
39690;GUILLET;7;359;709;11,82;1579
40099;PERROT;7;359;720,25;12;1394
5056;HAMON;7;359;731;12,18;1233
37474;LAUNAY;7;359;737,25;12,29;1149
88891;BARBIER;7;359;756,5;12,61;906
69183;CARON;7;359;769;12,82;773
57254;LEBRETON;7;359,5;586,75;9,78;2761
94584;BOURGEOIS;7;359,5;620,75;10,35;2428
47;MICHAUD;7;359,5;732;12,2;1223
70921;LAUNAY;7;360;600,5;10,01;2652
35341;ROUSSEL;7;360;616,5;10,28;2483
30216;CARLIER;7;360;624,5;10,41;2385
82129;ANTOINE;7;360;638;10,63;2497
32127;BOULANGER;7;360;641;10,68;2457
21535;REY;7;360;657,25;10,95;2284
103619;DOS SANTOS;7;360;656,75;10,95;2287
398;FOUQUET;7;360;679,75;11,33;1999
90985;MERCIER;7;360;722;12,03;1365
94333;RIVIERE;7;360;731,75;12,2;1230
117506;LEFEBVRE;7;360;738,75;12,31;1126
86064;BEGUE;7;360;763,5;12,73;827
87888;SIMON;7;360;766,5;12,78;796
3296;BRUNEAU;7;360;779,25;12,99;634
99498;WEBER;7;360;781;13,02;613
37621;LAMBERT;7;360;796,5;13,28;450
30562;ROGER;7;360,5;583,5;9,73;2783
36410;RENAULT;7;360,5;588,25;9,8;2751
98175;GAUTHIER;7;360,5;596,5;9,94;2691
83710;BOUVIER;7;360,5;598,5;9,98;2673
109507;GILLES;7;360,5;601,75;10,03;2642
56182;PAGES;7;360,5;602,75;10,05;2630
68354;MULLER;7;360,5;604,5;10,08;2614
35953;NEVEU;7;360,5;632,25;10,54;2560
2483;ROGER;7;360,5;734,75;12,25;1193
5706;GAUDIN;7;360,5;773,5;12,89;718
81780;GOMEZ;7;361;617,25;10,29;2475
13662;ALVES;7;361;638,5;10,64;2489
116071;HAMEL;7;361;648,5;10,81;2358
95590;GAY;7;361;698;11,63;1727
75091;DUPONT;7;361;708,25;11,8;1591
37427;DIALLO;7;361;712,25;11,87;1517
37888;SALMON;7;361;717,5;11,96;1441
85241;PEREIRA;7;361;767,5;12,79;791
92521;LE GALL;7;361;792,5;13,21;490
23293;DANIEL;7;361,5;622,5;10,38;2410
119257;CHARLES;7;361,5;637;10,62;2514
99066;PICARD;7;361,5;650,5;10,84;2335
5568;BESSON;7;361,5;734;12,23;1202
63810;ETIENNE;7;361,5;782,25;13,04;595
118339;BOUVIER;7;361,5;789,5;13,16;520
6937;GUILBERT;7;362;594;9,9;2705
90282;GUYON;7;362;594,5;9,91;2702
10022;DENIS;7;362;596,75;9,95;2690
31481;LEMOINE;7;362;640;10,67;2474
47485;COSTA;7;362;644,25;10,74;2417
15564;DELORME;7;362;650,75;10,85;2330
24334;LE ROUX;7;362;650,75;10,85;2331
20439;CHARTIER;7;362;660,25;11;2251
88779;CHAUVEAU;7;362;659,75;11;2254
144;GUILBERT;7;362;693,75;11,56;1791
33453;ROUSSEAU;7;362;695,5;11,59;1763
90918;LABBE;7;362;701,5;11,69;1674
119125;LEMONNIER;7;362;709,5;11,83;1570
115088;DUPUY;7;362;709,5;11,83;1573
84615;ANTOINE;7;362;727,5;12,13;1276
97905;BENARD;7;362;751,5;12,53;965
35640;MICHAUD;7;362;771,5;12,86;745
96193;BERTIN;7;362;784,75;13,08;573
106500;MATHIEU;7;362;789,25;13,15;523
20194;BOUCHER;7;362,5;585,25;9,75;2769
36012;VERDIER;7;362,5;593,5;9,89;2710
38010;DIALLO;7;362,5;603,25;10,05;2621
71160;GUILLET;7;362,5;606,5;10,11;2596
84920;BONNET;7;362,5;613,75;10,23;2523
57114;BERGER;7;362,5;615,75;10,26;2492
22596;COSTA;7;362,5;622,25;10,37;2413
107482;CHARRIER;7;362,5;639,25;10,65;2482
112909;NOEL;7;362,5;709,25;11,82;1575
6233;MOREL;7;362,5;725;12,08;1310
69450;AUGER;7;362,5;749,75;12,5;987
109092;LESAGE;7;362,5;751,5;12,53;962
67866;GERMAIN;7;362,5;762,5;12,71;834
71212;BRUNEAU;7;362,5;764,5;12,74;819
110002;ROBIN;7;363;634,5;10,58;2534
19027;GUILLOU;7;363;642;10,7;2444
106836;VASSEUR;7;363;647,5;10,79;2376
89091;LACOMBE;7;363;666;11,1;2183
68259;LEBRETON;7;363;677,75;11,3;2031
72367;ARNAUD;7;363;696,75;11,61;1743
41339;PIRES;7;363;721,5;12,03;1375
88426;MILLET;7;363;742,75;12,38;1077
36576;PONS;7;363;756,5;12,61;904
19297;CARPENTIER;7;363;779;12,98;640
104915;POIRIER;7;363;807;13,45;367
87800;RODRIGUEZ;7;363;814,25;13,57;312
69771;BERTRAND;7;363,5;617,75;10,3;2470
28722;LE GOFF;7;363,5;623,5;10,39;2397
82967;LE GALL;7;363,5;645,5;10,76;2403
78587;ROYER;7;363,5;727,75;12,13;1268
103961;DENIS;7;363,5;810,75;13,51;335
42456;BOULAY;7;364;606,75;10,11;2593
21280;ROSSI;7;364;637,25;10,62;2506
37348;MUNOZ;7;364;685;11,42;1922
105389;NAVARRO;7;364;694,5;11,58;1778
100168;LUCAS;7;364;694,5;11,58;1779
118931;RIOU;7;364;710,5;11,84;1558
100569;BEGUE;7;364;795,25;13,25;464
109154;AUBRY;7;364;810,25;13,5;343
89434;SAUVAGE;7;364,5;599,5;9,99;2661
16987;HENRY;7;364,5;626,5;10,44;2350
37460;RICHARD;7;364,5;672;11,2;2113
109790;ALEXANDRE;7;364,5;726,5;12,11;1289
101654;RIVIERE;7;365;667;11,12;2169
19998;GEORGES;7;365;668;11,13;2162
97648;BARON;7;365;683,25;11,39;1954
58339;ALLARD;7;365;690,5;11,51;1841
55793;DUHAMEL;7;365;700;11,67;1697
96626;POIRIER;7;365;711,25;11,85;1540
71653;FOUCHER;7;365;737,75;12,3;1142
17295;VINCENT;7;365;752,25;12,54;957
6373;PETITJEAN;7;365;764,75;12,75;816
104257;HERVE;7;365,5;583,25;9,72;2786
22509;FERNANDES;7;365,5;622,5;10,38;2409
84325;MEYER;7;366;631,25;10,52;2306
28503;PASQUIER;7;366;637,25;10,62;2505
113768;NGUYEN;7;366;637;10,62;2515
59962;BOUCHET;7;366;639,75;10,66;2476
74709;SAMSON;7;366;642,25;10,7;2440
27684;BRUNEAU;7;366;650,25;10,84;2340
102829;DANIEL;7;366;660,75;11,01;2248
80018;MORVAN;7;366;667,25;11,12;2167
106985;BOUTIN;7;366;676,5;11,28;2045
21077;PONS;7;366;679;11,32;2008
36651;DUHAMEL;7;366;679;11,32;2013
118543;RUIZ;7;366;680,25;11,34;1992
42119;REMY;7;366;687;11,45;1893
115222;LAPORTE;7;366;688,75;11,48;1869
24541;SALMON;7;366;688,5;11,48;1876
94645;GOSSELIN;7;366;705,5;11,76;1626
91488;BLOT;7;366;720,25;12;1392
21200;CHARPENTIER;7;366;735,25;12,25;1179
106040;ALBERT;7;366;740,25;12,34;1102
101497;NGUYEN;7;366;743,25;12,39;1069
57193;BARTHELEMY;7;366;754;12,57;931
5851;JACQUET;7;366;767,75;12,8;786
38783;LEGER;7;366,5;647,75;10,8;2368
49858;SALMON;7;366,5;751,5;12,53;963
100127;LAURENT;7;366,5;768;12,8;782
34907;DIAS;7;366,5;779,5;12,99;633
41982;FERRAND;7;366,5;809,5;13,49;348
36960;BLANCHET;7;367;605,75;10,1;2604
96735;CHRETIEN;7;367;621,5;10,36;2421
105626;BARBE;7;367;625;10,42;2373
11896;NICOLAS;7;367;650,25;10,84;2338
52064;JOSEPH;7;367;696,75;11,61;1740
9972;DELATTRE;7;367;708,75;11,81;1585
22075;WAGNER;7;367;723,25;12,05;1345
95580;PASCAL;7;367;727;12,12;1284
17190;BRUNET;7;367;743,5;12,39;1067
20561;PEREZ;7;367,5;592,5;9,88;2720
41632;DUMAS;7;367,5;622,5;10,38;2407
11109;LECONTE;7;367,5;677,25;11,29;2038
112663;BARBE;7;367,5;751,25;12,52;970
41767;DESCHAMPS;7;367,5;766,5;12,78;797
20925;PIRES;7;367,5;775,25;12,92;697
5232;ROBIN;7;368;620,5;10,34;2430
12351;HERVE;7;368;624,5;10,41;2383
48693;BERNIER;7;368;647,75;10,8;2371
61681;CHARLES;7;368;669,25;11,15;2147
55808;ROUSSEAU;7;368;691;11,52;1836
48511;RAYMOND;7;368;697;11,62;1738
31984;GIRAUD;7;368;702,5;11,71;1662
82541;DUMONT;7;368;712,75;11,88;1511
66719;NAVARRO;7;368;760,75;12,68;857
3994;PEREZ;7;368;772;12,87;742
40979;LACROIX;7;368;816,25;13,6;293
112731;DA COSTA;7;368,5;592;9,87;2723
54526;BERTHELOT;7;368,5;603;10,05;2626
61529;BENOIT;7;368,5;657,5;10,96;2280
105152;LOISEAU;7;368,5;671,5;11,19;2117
24026;ALLARD;7;368,5;748;12,47;1015
84889;REMY;7;368,5;753;12,55;944
253;HEBERT;7;368,5;760,5;12,68;859
9678;LAGARDE;7;369;588,75;9,81;2749
110693;PASQUIER;7;369;596,25;9,94;2694
66942;LAROCHE;7;369;624,25;10,4;2391
17454;DELANNOY;7;369;634,75;10,58;2282
58242;CARLIER;7;369;641,5;10,69;2452
28408;BODIN;7;369;645,5;10,76;2401
10841;VINCENT;7;369;655;10,92;2299
69162;HUMBERT;7;369;673;11,22;2096
12938;PERROT;7;369;680,25;11,34;1993
73858;MAILLOT;7;369;724,5;12,08;1321
91863;TANGUY;7;369;741;12,35;1094
100322;PICARD;7;369;743,5;12,39;1068
61551;LOISEAU;7;369;749,75;12,5;984
55306;BENARD;7;369;757;12,62;897
95833;BRIAND;7;369;838;13,97;195
113582;PERON;7;369,5;596,75;9,95;2689
9404;LAPORTE;7;369,5;603,25;10,05;2622
104560;BRUNEL;7;369,5;672,75;11,21;2097
88096;IMBERT;7;370;627,75;10,46;2337
20668;PINTO;7;370;641,75;10,7;2450
113885;MUNOZ;7;370;642,5;10,71;2438
72244;RIOU;7;370;647,25;10,79;2381
44350;OLIVIER;7;370;658,25;10,97;2271
34952;PINTO;7;370;665,5;11,09;2190
82010;POTTIER;7;370;671,25;11,19;2123
44009;MARTINEZ;7;370;673;11,22;2090
53961;LECLERCQ;7;370;691,75;11,53;1821
19276;TANGUY;7;370;693,5;11,56;1800
88825;EVRARD;7;370;699,5;11,66;1708
116226;FONTAINE;7;370;706;11,77;1620
1294;DIAS;7;370;760,5;12,68;860
100261;COULON;7;370;761,5;12,69;843
41163;DESCAMPS;7;370;766,5;12,78;799
36032;GIRAUD;7;370;780,25;13;623
25766;AUBRY;7;370;784,5;13,08;575
86146;VOISIN;7;370;796,25;13,27;451
109061;PELTIER;7;370;796,25;13,27;455
10991;LACOMBE;7;370,5;627,25;10,45;2344
62333;MARQUES;7;370,5;723,75;12,06;1338
98523;BONNEAU;7;371;614,75;10,25;2503
93421;BAUDRY;7;371;617;10,28;2478
119850;OLLIVIER;7;371;652;10,87;2318
38057;MILLET;7;371;671,5;11,19;2118
30847;TOUSSAINT;7;371;688;11,47;1883
75786;LAMY;7;371;690,25;11,5;1843
74580;LELIEVRE;7;371;696,5;11,61;1746
65372;FLEURY;7;371;699,5;11,66;1706
80702;LEVY;7;371;717,25;11,95;1445
23757;DUMONT;7;371;743;12,38;1071
50508;LACROIX;7;371;772,5;12,88;732
105909;LEGRAND;7;371;778,25;12,97;647
83159;LEDOUX;7;371;789,5;13,16;519
20495;RUIZ;7;371;792,25;13,2;491
51138;MARY;7;371;806,25;13,44;373
21995;RUIZ;7;371;815,75;13,6;300
33440;PONS;7;371;841,5;14,03;185
115493;DA SILVA;7;371,5;591;9,85;2729
6674;PERROT;7;371,5;591,5;9,86;2725
6778;HUET;7;371,5;606;10,1;2603
78541;VALLEE;7;371,5;609,25;10,15;2564
110327;NORMAND;7;371,5;644,75;10,75;2415
33018;BAZIN;7;371,5;756,75;12,61;902
77949;KLEIN;7;372;597,5;9,96;2684
18836;GILLET;7;372;627,25;10,45;2345
53295;MAURICE;7;372;631;10,52;2310
16013;NICOLAS;7;372;642,25;10,7;2198
117324;COHEN;7;372;650,75;10,85;2333
938;FRANCOIS;7;372;665,25;11,09;2193
114809;LEDOUX;7;372;710;11,83;1566
102582;BENOIT;7;372;734;12,23;1203
98347;NEVEU;7;372;785,5;13,09;567
102484;BIGOT;7;372;804;13,4;392
22428;HAMON;7;372,5;738,75;12,31;1118
52413;BERNIER;7;372,5;772,5;12,88;735
35457;CHRETIEN;7;373;614,5;10,24;2512
5523;PREVOST;7;373;647,75;10,8;2369
19432;LESAGE;7;373;681;11,35;1984
61571;MATHIEU;7;373;686;11,43;1908
15839;BOUTIN;7;373;711,75;11,86;1530
59089;DUPRE;7;373;722,75;12,05;1354
71859;LELIEVRE;7;373;737,75;12,3;1141
37165;HEBERT;7;373;747,25;12,45;1019
23008;LOISEAU;7;373;789;13,15;524
95331;JACQUET;7;373;825,5;13,76;252
87582;FAIVRE;7;373;832,25;13,87;222
71816;LAURENT;7;373,5;607;10,12;2588
49955;BLONDEL;7;373,5;624,5;10,41;2386
47142;VALENTIN;7;373,5;641,5;10,69;2207
36853;MOREL;7;373,5;643,25;10,72;2186
115514;LEMONNIER;7;373,5;772,75;12,88;731
5097;PASQUIER;7;373,5;801;13,35;412
29954;BARBIER;7;373,5;817,5;13,63;285
89806;BOYER;7;373,5;844,75;14,08;176
89031;DUHAMEL;7;374;621;10,35;2426
28781;DIAS;7;374;636,5;10,61;2262
72523;BARRE;7;374;638,75;10,65;2241
25158;GARCIA;7;374;663,25;11,05;2219
90369;GODARD;7;374;665,25;11,09;2194
5629;POULAIN;7;374;672,75;11,21;2098
84348;ROLLAND;7;374;672,5;11,21;2103
70547;MORIN;7;374;677,75;11,3;2029
59274;COLAS;7;374;679,25;11,32;2007
24095;GAUDIN;7;374;698,75;11,65;1720
81527;MORENO;7;374;699,75;11,66;1699
19156;ROCHE;7;374;710;11,83;1564
51662;SALMON;7;374;718;11,97;1429
15087;DUPRE;7;374;720;12;1401
92861;POIRIER;7;374;722,25;12,04;1364
90306;ARNAUD;7;374;741,25;12,35;1091
66911;DELORME;7;374;785;13,08;571
54472;RIBEIRO;7;374;793,25;13,22;482
27578;JACQUES;7;374;801,75;13,36;409
102028;MARTINEAU;7;374,5;598,5;9,98;2671
110174;BESNARD;7;374,5;611,5;10,19;2541
36878;LACROIX;7;374,5;614,75;10,25;2504
90515;TOUSSAINT;7;374,5;617;10,28;2479
69511;RUIZ;7;374,5;618,25;10,3;2461
38937;SCHNEIDER;7;374,5;628,5;10,48;2327
52518;ROSSI;7;374,5;672;11,2;2109
86388;NICOLAS;7;374,5;685;11,42;1925
84065;MORVAN;7;375;647,25;10,79;2379
89520;GIMENEZ;7;375;672,25;11,2;2107
30503;RODRIGUEZ;7;375;675,75;11,26;2052
69976;BODIN;7;375;679,75;11,33;1997
11315;CHAUVIN;7;375;686,75;11,45;1898
70418;SEGUIN;7;375;689;11,48;1864
104183;FAIVRE;7;375;714;11,9;1491
58947;LEROUX;7;375;729;12,15;1254
55018;COUSIN;7;375;735;12,25;1188
23466;PETIT;7;375;744,25;12,4;1058
107883;DA SILVA;7;375;772,25;12,87;737
54535;MAHE;7;375;790,75;13,18;510
21124;OLLIVIER;7;375;824,75;13,75;255
101155;SANCHEZ;7;375,5;608,5;10,14;2577
30558;SANCHEZ;7;375,5;677,5;11,29;2036
31312;PASQUIER;7;375,5;689,75;11,5;1854
34077;FERREIRA;7;375,5;772,75;12,88;728
89718;LESAGE;7;376;593;9,88;2714
12372;ROUSSET;7;376;623,5;10,39;2396
436;LOPEZ;7;376;643;10,72;2188
115178;ROUSSEL;7;376;652;10,87;2319
19029;RENAULT;7;376;656;10,93;2294
61477;BESSON;7;376;680,5;11,34;1990
96602;MEUNIER;7;376;703,25;11,72;1654
51615;LEDUC;7;376;709;11,82;1583
116781;GAUTIER;7;376;711;11,85;1544
101412;LEVEQUE;7;376;727,25;12,12;1280
48512;LANGLOIS;7;376;731;12,18;1232
100864;AUBERT;7;376;740,75;12,35;1095
16205;MORENO;7;376;746,5;12,44;1029
25459;FISCHER;7;376;754;12,57;933
87311;GUILLOT;7;376;755,5;12,59;911
56979;FAIVRE;7;376;760,75;12,68;858
94283;GREGOIRE;7;376;798,25;13,3;431
16721;DANIEL;7;376,5;653,75;10,9;2307
14804;BENARD;7;376,5;746,25;12,44;1035
19772;GUICHARD;7;377;594;9,9;2706
33635;DELORME;7;377;618,5;10,31;2455
44096;PICHON;7;377;680;11,33;1995
15604;FERNANDES;7;377;683,75;11,4;1945
27395;NGUYEN;7;377;727,25;12,12;1277
55470;PREVOST;7;377;761;12,68;852
1661;MACE;7;377;760,75;12,68;855
30368;BOUVET;7;377;786;13,1;562
17714;FOUQUET;7;377;794,75;13,25;467
56458;MERCIER;7;377,5;608,5;10,14;2578
53072;GIMENEZ;7;377,5;620,25;10,34;2433
1971;BARBE;7;377,5;683,75;11,4;1947
99225;CHARPENTIER;7;378;598;9,97;2674
3954;NICOLAS;7;378;600,25;10;2655
55657;BIGOT;7;378;650,75;10,85;2329
85573;MALLET;7;378;663,25;11,05;2216
81464;IMBERT;7;378;683;11,38;1956
88924;NAVARRO;7;378;684,5;11,41;1934
104526;GAILLARD;7;378;687,5;11,46;1890
99706;CLERC;7;378;693,5;11,56;1799
36086;BONNET;7;378;758,75;12,65;878
86144;GUILLON;7;378;769;12,82;774
21604;ROLLAND;7;378;788;13,13;535
36190;TEIXEIRA;7;378;788,5;13,14;527
48707;RIVIERE;7;378;798,5;13,31;430
69654;TORRES;7;378;809,5;13,49;347
108732;ANTOINE;7;378;811,5;13,53;330
70164;NGUYEN;7;378,5;702,25;11,7;1666
83720;BERNIER;7;378,5;748,75;12,48;1001
17863;GIRAUD;7;378,5;786;13,1;565
23907;PELTIER;7;378,5;800,25;13,34;423
105141;LOUIS;7;379;599,25;9,99;2662
28706;GAUTHIER;7;379;630;10,5;2314
275;MONNIER;7;379;674,25;11,24;2072
110453;GUYON;7;379;688,5;11,48;1872
58101;BLOT;7;379;693;11,55;1807
45616;AUBRY;7;379;738,75;12,31;1121
78428;PAYET;7;379;755;12,58;919
28316;THIBAULT;7;379;762,25;12,7;838
29859;CHAUVET;7;379;776,25;12,94;679
15028;BRUNEAU;7;379;786,75;13,11;553
19902;DEVAUX;7;379;795,25;13,25;462
20529;MARTY;7;379;813,5;13,56;318
29601;GUIBERT;7;379;814;13,57;316
92438;FLEURY;7;379,5;615,75;10,26;2493
90462;DA COSTA;7;379,5;631,5;10,53;2303
9979;RIVIERE;7;379,5;711,25;11,85;1538
52875;AUGER;7;380;634;10,57;2290
86311;ALLARD;7;380;658,75;10,98;2265
62584;GROS;7;380;671;11,18;2125
17443;GIRAUD;7;380;670,75;11,18;2130
102575;GAUTIER;7;380;678,75;11,31;2015
41973;FOURNIER;7;380;693,75;11,56;1792
63595;NAVARRO;7;380;700,25;11,67;1692
71002;PASQUIER;7;380;707,5;11,79;1601
18657;JOSEPH;7;380;724,75;12,08;1318
19320;DE OLIVEIRA;7;380;738,25;12,3;1131
95940;BLOT;7;380;740,75;12,35;1096
63056;GUYON;7;380;756;12,6;908
33468;MILLET;7;380;761,25;12,69;848
19437;MAURICE;7;380;777;12,95;670
115632;BERGER;7;380;787;13,12;547
9091;COLLIN;7;380;791,75;13,2;501
118459;JACQUES;7;380;797,75;13,3;437
57093;BENOIT;7;380,5;616,25;10,27;2487
109309;JEAN;7;380,5;663,75;11,06;2214
5616;DA COSTA;7;380,5;664,5;11,08;2200
4210;BRIAND;7;380,5;669,5;11,16;2141
53897;CARPENTIER;7;380,5;675,5;11,26;2056
66661;VALLEE;7;380,5;815,5;13,59;301
105997;BONNET;7;381;642,75;10,71;2192
5524;MASSE;7;381;654,25;10,9;2302
9495;COHEN;7;381;666,75;11,11;2173
72803;GUERIN;7;381;681,75;11,36;1977
80792;GROS;7;381;719,75;12;1404
59800;CHARTIER;7;381;722;12,03;1369
88931;JOLY;7;381;722,5;12,04;1359
33557;REYNAUD;7;381;725,75;12,1;1300
114655;DIALLO;7;381;752;12,53;958
