scei;nom;etat;total_oral;total_points;moyenne_generale;rang_classe
15153;DELAUNAY;7;366;648;10,8;2013
37140;GEORGES;7;366;662,25;11,04;1896
5414;MERLE;7;366;669,5;11,16;1822
18765;DIDIER;7;366;674,5;11,24;1770
60249;MARIE;7;366;691,5;11,53;1573
114752;BECKER;7;366;696,5;11,61;1513
91836;TANGUY;7;366;705;11,75;1424
117072;LECLERC;7;366;710,25;11,84;1366
30224;LOMBARD;7;366;739,25;12,32;999
29060;OLLIVIER;7;366;739,5;12,33;994
42339;BRETON;7;366;774,25;12,9;606
100466;BARBE;7;366,5;606,75;10,11;2289
77205;LACOMBE;7;366,5;639,25;10,65;2101
46853;OLIVIER;7;366,5;646,25;10,77;2030
42450;LE GOFF;7;366,5;649;10,82;2004
113656;BODIN;7;366,5;689,25;11,49;1602
53060;VALENTIN;7;366,5;739,5;12,33;992
57701;GODARD;7;367;646,25;10,77;2029
54119;HAMEL;7;367;666,75;11,11;1858
50400;BOYER;7;367;670;11,17;1818
24506;WAGNER;7;367;679;11,32;1721
25527;MAILLARD;7;367;687,25;11,45;1624
62837;DENIS;7;367;697,5;11,63;1506
66228;PIRES;7;367;710,75;11,85;1354
77581;PARENT;7;367;733,75;12,23;1068
56564;ROBIN;7;367;745,25;12,42;912
4518;HERVE;7;367,5;606,5;10,11;2290
6742;DAVID;7;367,5;647,25;10,79;2018
39758;ANDRE;7;367,5;651,5;10,86;1980
77450;ROUSSEAU;7;367,5;762;12,7;717
48174;COHEN;7;367,5;789,5;13,16;466
102259;BERTRAND;7;368;648,25;10,8;2009
106464;JOUBERT;7;368;663;11,05;1889
22470;COLIN;7;368;664,25;11,07;1881
76146;AUBERT;7;368;666,75;11,11;1857
86024;REMY;7;368;670,5;11,18;1815
19813;SAUVAGE;7;368;670,5;11,18;1816
85283;GIRAUD;7;368;673,5;11,23;1782
38903;ROUSSET;7;368;720,75;12,01;1233
68257;FOUQUET;7;368;771,75;12,86;630
95854;MARY;7;368;783,5;13,06;522
42237;DEVAUX;7;368;785;13,08;510
95445;LESAGE;7;368,5;613,75;10,23;2240
31423;COSTE;7;368,5;645,5;10,76;2041
101680;GROS;7;368,5;769;12,82;658
7899;LEMOINE;7;368,5;814,75;13,58;273
26795;LAURENT;7;368,5;823,25;13,72;232
61510;BENARD;7;369;612,25;10,2;2256
91479;PETITJEAN;7;369;623,5;10,39;2185
54163;MOULIN;7;369;627;10,45;2170
91554;DUVAL;7;369;650,5;10,84;1989
21407;VIDAL;7;369;653,5;10,89;1962
18507;BUISSON;7;369;666,5;11,11;1861
49011;HAMEL;7;369;692,25;11,54;1565
92934;MARCHAND;7;369;711,25;11,85;1346
105326;MORVAN;7;369;729,25;12,15;1135
93692;SCHNEIDER;7;369;798,25;13,3;396
96346;KLEIN;7;369;806,5;13,44;324
84113;RODRIGUES;7;369,5;630,5;10,51;2150
24581;POULAIN;7;369,5;729,5;12,16;1130
73604;PELTIER;7;370;627,25;10,45;2168
103157;DA SILVA;7;370;664,5;11,08;1878
11823;CHAUVEAU;7;370;668,5;11,14;1837
86172;ALEXANDRE;7;370;675,25;11,25;1767
41641;DIDIER;7;370;686,75;11,45;1631
7998;BOYER;7;370;693;11,55;1554
93615;DENIS;7;370;693,75;11,56;1544
8734;COSTE;7;370;696,25;11,6;1515
51363;MOULIN;7;370;744;12,4;926
92663;GERARD;7;370;747,75;12,46;885
108512;WEISS;7;370;785;13,08;509
25674;GILBERT;7;370;792,75;13,21;446
85964;TANGUY;7;370;794;13,23;434
15051;LEBON;7;370;799;13,32;392
100872;DELANNOY;7;370,5;639,25;10,65;2102
95136;MALLET;7;370,5;641,5;10,69;2074
88743;PREVOST;7;370,5;650;10,83;1992
97245;CLERC;7;371;635,5;10,59;2122
21470;BARRE;7;371;676,5;11,28;1755
5968;MARTEL;7;371;678,5;11,31;1727
76463;HENRY;7;371;710,5;11,84;1359
5025;GARCIA;7;371;715,5;11,93;1295
118224;LOISEAU;7;371;725,75;12,1;1188
9434;ROBERT;7;371;756;12,6;787
104310;MARQUES;7;371;763,25;12,72;696
49514;LEMAITRE;7;371,5;684,5;11,41;1654
56125;BOULAY;7;371,5;751;12,52;844
16623;MAILLARD;7;371,5;774,75;12,91;602
103161;ROBIN;7;372;666,25;11,1;1862
45649;DELORME;7;372;669,25;11,15;1826
4780;VOISIN;7;372;669;11,15;1830
25787;JACQUOT;7;372;672,75;11,21;1793
102129;BAUDRY;7;372;680,5;11,34;1699
58794;BRUNEL;7;372;685,25;11,42;1647
7428;GROS;7;372;693,25;11,55;1550
42251;BOULAY;7;372;700,75;11,68;1469
89074;DUPRE;7;372;705;11,75;1425
24384;COULON;7;372;713;11,88;1326
9388;MAILLOT;7;372;715;11,92;1302
84691;GONCALVES;7;372;726,25;12,1;1181
14564;GOSSELIN;7;372;736,5;12,28;1036
20173;DUPRE;7;372;745,25;12,42;913
21411;GUILLOU;7;372;753,5;12,56;820
63812;LEMOINE;7;372;770,5;12,84;642
19478;DUPRE;7;372;771,25;12,85;636
105139;POIRIER;7;372,5;628,75;10,48;2159
58366;GALLET;7;372,5;738,25;12,3;1011
66286;LECONTE;7;372,5;810,5;13,51;300
78767;BLONDEL;7;372,5;814,75;13,58;274
61174;DOS SANTOS;7;373;628;10,47;2166
41507;DOS SANTOS;7;373;628,5;10,48;2161
70154;HEBERT;7;373;665;11,08;1874
64474;CHARTIER;7;373;665,5;11,09;1866
28868;LEFEBVRE;7;373;677,5;11,29;1741
56031;JOLY;7;373;681,5;11,36;1684
54998;MARCHAND;7;373;706,25;11,77;1410
55744;BRIAND;7;373;718,75;11,98;1261
113853;GUILLOU;7;373;745;12,42;914
104991;LEBON;7;373;778,75;12,98;561
56703;COLLIN;7;373,5;642;10,7;2066
44938;FERRAND;7;373,5;645,5;10,76;2042
15318;GONCALVES;7;373,5;649,75;10,83;1993
2265;ROY;7;373,5;740,5;12,34;975
54004;GUERIN;7;374;655,75;10,93;1945
14537;VIDAL;7;374;668;11,13;1841
41568;HUET;7;374;674,25;11,24;1772
88582;MAURICE;7;374;747;12,45;897
92498;BOUCHET;7;374;752;12,53;835
51319;BARON;7;374;774,25;12,9;604
71201;PAGES;7;374;777;12,95;580
37548;KLEIN;7;374;783,25;13,05;526
116193;RIBEIRO;7;374;785,75;13,1;500
94782;GERARD;7;374,5;617,5;10,29;2221
102778;FOURNIER;7;374,5;638,25;10,64;2106
98382;GOMEZ;7;374,5;655,75;10,93;1944
71399;BERNARD;7;374,5;793;13,22;442
88625;GILLES;7;374,5;793,75;13,23;436
96484;DIAS;7;375;668;11,13;1842
26417;TECHER;7;375;687,25;11,45;1622
22888;MASSE;7;375;710,75;11,85;1353
96150;JACQUES;7;375;723,75;12,06;1206
78526;BOULAY;7;375;738;12,3;1014
32393;ALEXANDRE;7;375;762,5;12,71;707
18699;MOREL;7;375;798,75;13,31;394
86485;MARION;7;375,5;706;11,77;1414
20891;FOURNIER;7;376;622;10,37;2196
11439;GUILBERT;7;376;632,25;10,54;2140
58274;PERON;7;376;661,25;11,02;1888
57676;TURPIN;7;376;662,5;11,04;1880
5009;BOUVIER;7;376;667,5;11,13;1846
18752;ANTOINE;7;376;681,5;11,36;1683
70426;KLEIN;7;376;699,25;11,65;1494
70466;MALLET;7;376;727;12,12;1163
26820;NICOLAS;7;376;740;12,33;987
98278;LEFORT;7;376;743,5;12,39;938
12112;LECLERC;7;376;766,75;12,78;677
116883;GEORGES;7;376;780,25;13;552
31133;BERNIER;7;376;795,5;13,26;417
72224;ALLAIN;7;376;820,5;13,68;247
28689;CHARLES;7;376,5;806;13,43;332
43501;LOPES;7;376,5;823,75;13,73;228
140;THOMAS;7;377;639,5;10,66;2095
96194;PELTIER;7;377;658,5;10,98;1910
41764;GOMEZ;7;377;680,5;11,34;1697
79253;LEMAIRE;7;377;680,75;11,35;1692
75854;VIDAL;7;377;684;11,4;1657
78760;GRONDIN;7;377;693;11,55;1553
106320;MARION;7;377;694,5;11,58;1535
5400;BODIN;7;377;706;11,77;1413
97291;RENAULT;7;377;706,5;11,78;1409
10269;DA SILVA;7;377;727;12,12;1162
118870;ROUSSET;7;377;727;12,12;1165
98830;PAUL;7;377;732,75;12,21;1083
353;CHAUVEAU;7;377;745;12,42;916
3267;CHAUVEAU;7;377;748,25;12,47;878
117061;HAMEL;7;377;758,5;12,64;754
105155;CHEVALIER;7;377;782;13,03;536
35990;TEXIER;7;377;799,5;13,33;385
50869;ROUSSET;7;377,5;660;11;1898
101582;BONNIN;7;377,5;714,25;11,9;1313
60003;LEROUX;7;377,5;728,75;12,15;1143
106857;LEJEUNE;7;378;673,5;11,23;1779
28563;ROY;7;378;679,5;11,33;1716
42438;JOSEPH;7;378;682,5;11,38;1674
32643;BLONDEL;7;378;686,75;11,45;1630
111788;ROUSSEAU;7;378;702,5;11,71;1450
72603;GARCIA;7;378;748;12,47;884
45216;MOREL;7;378;757,5;12,63;771
38031;HUMBERT;7;378;786,5;13,11;494
32343;CARPENTIER;7;378,5;701,25;11,69;1463
112961;HAMEL;7;378,5;737,25;12,29;1028
15272;ARNAUD;7;378,5;833,5;13,89;180
56428;GOMEZ;7;379;639,75;10,66;2090
22144;ALLARD;7;379;673,25;11,22;1786
64514;ROY;7;379;680,5;11,34;1698
104000;GUILLOT;7;379;691,5;11,53;1574
86681;COLLIN;7;379;705,75;11,76;1417
74956;PAUL;7;379;732,5;12,21;1088
12875;RIVIERE;7;379;743,25;12,39;939
108480;VALLEE;7;379;744;12,4;928
44245;TURPIN;7;379;800,75;13,35;369
95769;COLLIN;7;379;820,75;13,68;244
55441;ROBIN;7;379,5;640,25;10,67;2087
55913;COUSIN;7;379,5;651,25;10,85;1984
17567;ROUSSET;7;379,5;770,5;12,84;641
37537;CHAUVIN;7;379,5;800,5;13,34;377
108023;WEBER;7;380;653,75;10,9;1959
90134;GAY;7;380;671;11,18;1811
7649;GUILLOT;7;380;673,5;11,23;1781
41671;CHARPENTIER;7;380;685,75;11,43;1640
58689;HAMEL;7;380;691,25;11,52;1576
101744;JOSEPH;7;380;694;11,57;1541
83438;LEGENDRE;7;380;704,5;11,74;1428
11388;IMBERT;7;380;705;11,75;1426
66767;GOSSELIN;7;380;712;11,87;1338
97051;GAY;7;380;720,25;12;1240
63239;HEBERT;7;380;726,5;12,11;1172
40055;HEBERT;7;380;727;12,12;1166
105081;GUERIN;7;380;728,5;12,14;1145
17954;ROY;7;380;758;12,63;762
28717;PAUL;7;380;773,75;12,9;612
44436;MULLER;7;380;796,5;13,28;411
51457;VIDAL;7;380;800,5;13,34;375
111406;LEDUC;7;380,5;644,75;10,75;2045
45730;DENIS;7;380,5;653;10,88;1967
31521;AUGER;7;380,5;825;13,75;221
35060;DUHAMEL;7;381;661;11,02;1893
57924;IMBERT;7;381;663,25;11,05;1873
9776;VASSEUR;7;381;671,5;11,19;1805
89576;LOUIS;7;381;694,75;11,58;1533
13442;GUILLON;7;381;697,25;11,62;1508
84621;DENIS;7;381;701,75;11,7;1458
100478;ALEXANDRE;7;381;704;11,73;1436
81740;MENDES;7;381;711,75;11,86;1339
85560;BOUCHET;7;381;740,25;12,34;978
32401;SCHNEIDER;7;381;742,25;12,37;958
5708;ROUSSEL;7;381;798,25;13,3;397
20899;BLANCHARD;7;381,5;653;10,88;1966
38815;JOSEPH;7;381,5;657,25;10,95;1925
51670;PONS;7;381,5;665,5;11,09;1849
87979;LE GOFF;7;381,5;800,75;13,35;368
47973;CHAUVET;7;382;626,5;10,44;2173
102095;ROGER;7;382;673,5;11,23;1780
96545;BARON;7;382;674,25;11,24;1773
41144;GUYOT;7;382;680,75;11,35;1693
115829;BOUTIN;7;382;692;11,53;1567
33367;BERTRAND;7;382;695,5;11,59;1520
30853;HAMEL;7;382;715;11,92;1300
50074;BERTRAND;7;382;715,75;11,93;1292
20378;NOEL;7;382;754;12,57;813
99229;LEBLANC;7;382;773;12,88;617
51721;BESNARD;7;382;784,25;13,07;517
91272;DAVID;7;382;785,75;13,1;499
93412;LEBRUN;7;382;813;13,55;287
94684;DESCAMPS;7;382,5;700;11,67;1481
61907;COLAS;7;382,5;735,75;12,26;1048
13264;LELEU;7;382,5;792,25;13,2;451
12574;GAUTIER;7;383;651,5;10,86;1981
98302;RENARD;7;383;689;11,48;1605
118436;MASSON;7;383;715,5;11,93;1296
64841;BRUNEL;7;383;716,25;11,94;1286
74259;BERGER;7;383;717,25;11,95;1275
37505;BRUNET;7;383;720;12;1246
62689;PAUL;7;383;729,5;12,16;1132
81982;SCHMITT;7;383;753;12,55;827
39047;REY;7;383;760;12,67;739
45073;CHAUVET;7;383;799,5;13,33;387
112723;WAGNER;7;383;800,75;13,35;366
93478;LAUNAY;7;383;815;13,58;272
60219;TRAORE;7;383;820,75;13,68;243
114573;MARIE;7;383,5;666,25;11,1;1839
46640;LAINE;7;383,5;810,5;13,51;301
8092;BLOT;7;384;666,25;11,1;1840
115479;OLLIVIER;7;384;674;11,23;1775
52631;COHEN;7;384;693,25;11,55;1551
75635;GUICHARD;7;384;693,75;11,56;1543
81623;ROCHE;7;384;696;11,6;1516
51077;GODARD;7;384;717,75;11,96;1271
46077;BOULAY;7;384;786,25;13,1;497
62999;CHRETIEN;7;385;686,25;11,44;1634
24225;LEFEVRE;7;385;690,75;11,51;1583
2691;LECLERC;7;385;695;11,58;1529
4868;POTTIER;7;385;718,5;11,98;1264
107104;HERNANDEZ;7;385;725,25;12,09;1195
56591;VOISIN;7;385;799,75;13,33;383
84031;SEGUIN;7;385;800,5;13,34;376
98164;PERRET;7;385;846,25;14,1;141
113840;LAROCHE;7;385,5;624;10,4;2184
114244;COURTOIS;7;385,5;647;10,78;2022
33245;TOUSSAINT;7;385,5;669,5;11,16;1808
87485;MARTINEZ;7;385,5;670,75;11,18;1796
28484;DUPUIS;7;385,5;768,75;12,81;659
52258;PICARD;7;385,5;788,75;13,15;471
7026;PASQUIER;7;386;700,5;11,68;1472
105809;BERNIER;7;386;704,5;11,74;1431
59795;THOMAS;7;386;726;12,1;1182
17563;PIERRE;7;386;729,75;12,16;1124
116858;BERNARD;7;386;729,5;12,16;1131
54112;ROLLAND;7;386;760;12,67;737
46355;DUPUY;7;386;765,5;12,76;685
73905;DUMONT;7;386;785,5;13,09;503
16221;SANCHEZ;7;386;839,25;13,99;159
37965;MASSON;7;386,5;655,5;10,93;1947
29496;POULAIN;7;386,5;656,25;10,94;1937
72961;PERRIN;7;386,5;687;11,45;1625
69895;ROUSSEL;7;386,5;821;13,68;240
60013;MARTINEZ;7;387;641;10,68;2082
35140;MULLER;7;387;688,25;11,47;1615
2277;DESCAMPS;7;387;703,25;11,72;1443
1385;CHARLES;7;387;718,75;11,98;1259
31348;RIVIERE;7;387;726,5;12,11;1175
106039;MORVAN;7;387;729;12,15;1141
47379;MASSON;7;387;753,25;12,55;824
45324;ROUX;7;387;783,25;13,05;525
3927;PREVOST;7;387;789,5;13,16;467
5894;ROBERT;7;387;801,25;13,35;363
61547;REYNAUD;7;387,5;669,5;11,16;1807
37028;DENIS;7;387,5;687;11,45;1626
62468;PERON;7;387,5;689,25;11,49;1599
56141;JOSEPH;7;388;665;11,08;1855
87710;ALBERT;7;388;677,25;11,29;1746
105238;BONNET;7;388;678,75;11,31;1725
20208;DANIEL;7;388;682,25;11,37;1677
48848;TEXIER;7;388;683;11,38;1666
87294;BODIN;7;388;686,25;11,44;1633
92942;CHAUVIN;7;388;697,75;11,63;1504
42929;MACE;7;388;718;11,97;1268
37044;LECLERCQ;7;388;740,25;12,34;979
30080;LECONTE;7;388;741,25;12,35;966
34158;PICARD;7;388;760;12,67;735
73424;MATHIEU;7;388;761;12,68;729
73068;FOURNIER;7;388;762;12,7;719
23331;PAGES;7;388;813,25;13,55;286
38300;MORIN;7;388;818,5;13,64;254
113091;HUMBERT;7;388,5;686,75;11,45;1629
119394;COSTE;7;388,5;746,75;12,45;899
81707;POIRIER;7;388,5;818,5;13,64;256
59704;BOUVIER;7;389;635;10,58;2126
49348;FABRE;7;389;680;11,33;1705
83250;MAHE;7;389;689;11,48;1606
76321;LELIEVRE;7;389;690;11,5;1590
14369;MOREAU;7;389;692,75;11,55;1557
70234;BOURGEOIS;7;389;695;11,58;1531
114896;VOISIN;7;389;700,25;11,67;1479
57765;THIERRY;7;389;703,75;11,73;1440
22032;LEVY;7;389;705,5;11,76;1420
100013;COLLIN;7;389;709,75;11,83;1371
7498;BRUNEAU;7;389;712;11,87;1336
87386;FERNANDEZ;7;389;717,75;11,96;1272
65434;LEBRUN;7;389;724,5;12,08;1202
41377;SALMON;7;389;729,75;12,16;1125
44958;MARCHAL;7;389;733;12,22;1078
67821;POIRIER;7;389;760,5;12,68;734
68333;MOREAU;7;389;768,25;12,8;665
44453;MARTINEZ;7;389;776,25;12,94;589
117054;RENAUD;7;389;810,25;13,5;303
40325;LE ROUX;7;389;832,25;13,87;183
108116;GONCALVES;7;389;844,75;14,08;144
70504;CHRETIEN;7;389,5;745,5;12,43;909
90560;CLERC;7;389,5;800,75;13,35;367
71984;HOAREAU;7;389,5;808,25;13,47;316
45588;LANGLOIS;7;390;685;11,42;1649
8027;ROSSI;7;390;691;11,52;1580
40262;DIAS;7;390;692,5;11,54;1561
86797;DUPUIS;7;390;708;11,8;1389
97885;MARECHAL;7;390;714,75;11,91;1304
99113;PIERRE;7;390;735;12,25;1055
75361;PINEAU;7;390;736;12,27;1042
108816;BERTHELOT;7;390;751,25;12,52;840
104092;OLLIVIER;7;390;757,25;12,62;774
28648;COLAS;7;390;797,5;13,29;404
92771;GRENIER;7;390,5;647;10,78;2021
27360;ANTOINE;7;390,5;671,5;11,19;1784
105262;GUYOT;7;390,5;672,25;11,2;1774
3328;MARTIN;7;390,5;753;12,55;828
62581;DUMONT;7;390,5;763;12,72;698
71766;MARTEL;7;390,5;779,75;13;555
80520;BOUCHET;7;391;680,75;11,35;1691
27898;GRENIER;7;391;692;11,53;1566
37213;LEBRETON;7;391;691,5;11,53;1571
31525;JULIEN;7;391;695,75;11,6;1519
63679;CARON;7;391;699,75;11,66;1487
29704;ROCHE;7;391;701,25;11,69;1464
42807;BEGUE;7;391;710;11,83;1367
75542;FRANCOIS;7;391;730,5;12,18;1115
74613;CARON;7;391;735,25;12,25;1053
42143;BAUDRY;7;391;737,75;12,3;1019
119187;LESAGE;7;391;768,5;12,81;664
101383;HERNANDEZ;7;391;773,75;12,9;610
3646;LEMONNIER;7;391;783;13,05;529
30241;TESSIER;7;391;791,5;13,19;452
9074;DIAZ;7;391;791,25;13,19;454
108077;FAIVRE;7;391;791,25;13,19;455
460;BOULANGER;7;391,5;782,5;13,04;533
49374;NOEL;7;392;660;11;1899
49688;LEVEQUE;7;392;682,5;11,38;1673
1621;MARION;7;392;690;11,5;1589
17561;LECOQ;7;392;696,5;11,61;1512
110060;GILLET;7;392;708,5;11,81;1387
101254;RIOU;7;392;711,5;11,86;1343
12075;DAVID;7;392;713,25;11,89;1323
11816;MATHIEU;7;392;725,75;12,1;1185
21936;LANGLOIS;7;392;727,5;12,13;1158
59932;PAUL;7;392;733,5;12,23;1075
117425;LE GOFF;7;392;738,25;12,3;1009
76031;DUPONT;7;392;781;13,02;545
83982;PREVOST;7;392;786,5;13,11;496
102435;DELATTRE;7;392,5;669,75;11,16;1803
18832;DELATTRE;7;392,5;702,5;11,71;1453
54809;OLIVIER;7;393;639,25;10,65;2100
91122;MARQUES;7;393;672,5;11,21;1771
97497;RUIZ;7;393;685,25;11,42;1648
13677;FRANCOIS;7;393;690,25;11,5;1588
12222;BOUCHET;7;393;701;11,68;1467
32434;THIERRY;7;393;701,25;11,69;1462
77478;BESSON;7;393;704,5;11,74;1429
72293;DUBOIS;7;393;710,5;11,84;1358
55403;PREVOST;7;393;754,25;12,57;810
46115;GEORGES;7;393;772,5;12,88;620
33846;MARIE;7;393;780,5;13,01;548
57127;ANTOINE;7;393;781;13,02;544
106433;TEIXEIRA;7;393;781,75;13,03;540
112071;VALENTIN;7;393;806,5;13,44;326
79951;MORVAN;7;393;830;13,83;189
36999;LECOQ;7;393;854;14,23;123
113447;VALLET;7;393,5;643;10,72;2059
106348;BRUNEAU;7;393,5;650,75;10,85;1988
36411;PARENT;7;393,5;788;13,13;477
100499;GODARD;7;393,5;796;13,27;415
90221;CHARRIER;7;393,5;843,25;14,05;149
36485;HOARAU;7;394;692,5;11,54;1562
8941;PAYET;7;394;705,5;11,76;1421
92320;GRONDIN;7;394;707,75;11,8;1393
2609;FONTAINE;7;394;711;11,85;1350
36247;BECKER;7;394;727,5;12,13;1155
30880;SANCHEZ;7;394;735;12,25;1056
22275;ROUSSEAU;7;394;739,5;12,33;990
51413;FERNANDES;7;394;742,5;12,38;954
95843;HERVE;7;394;815,5;13,59;269
64636;RENAUD;7;394,5;682,5;11,38;1655
93831;REYNAUD;7;394,5;699,25;11,65;1492
14395;LETELLIER;7;394,5;771,5;12,86;632
34657;BOULANGER;7;394,5;778,5;12,98;564
33919;GUILLET;7;394,5;813,75;13,56;281
36837;MOULIN;7;394,5;817,75;13,63;258
71950;LAUNAY;7;395;693,25;11,55;1549
94557;GALLET;7;395;738,5;12,31;1006
41575;LACOMBE;7;395;753,5;12,56;821
42901;DA SILVA;7;395;762,5;12,71;709
34198;BUISSON;7;395;772,25;12,87;622
72003;COSTE;7;395;775,25;12,92;595
101200;CHAUVEAU;7;395;786,75;13,11;488
106666;HAMEL;7;395;792,5;13,21;450
61685;MARY;7;395;801,5;13,36;360
21801;GOMES;7;395,5;687,75;11,46;1618
53491;JEAN;7;395,5;697;11,62;1510
97631;MARTINEAU;7;395,5;766,5;12,78;679
85094;LEROUX;7;396;646;10,77;2034
31328;BLONDEL;7;396;649,5;10,83;1996
98742;MASSE;7;396;676;11,27;1734
96416;LACROIX;7;396;689,5;11,49;1595
29306;COSTA;7;396;691,25;11,52;1577
75415;PERRIN;7;396;701,75;11,7;1457
1424;HERVE;7;396;710;11,83;1369
114649;LEFEVRE;7;396;724,5;12,08;1201
8466;DUPRE;7;396;726,25;12,1;1180
59664;HERNANDEZ;7;396;733;12,22;1082
71849;MEYER;7;396;750;12,5;862
104277;LUCAS;7;396;757;12,62;777
97850;WAGNER;7;396;757;12,62;778
27652;PARIS;7;396;758,5;12,64;755
118927;LEVY;7;396;863,75;14,4;94
111909;SIMON;7;396,5;795;13,25;419
24039;BEGUE;7;397;671;11,18;1792
112245;GUYOT;7;397;673,75;11,23;1762
80992;VERDIER;7;397;689,25;11,49;1597
4561;BONNEAU;7;397;690,5;11,51;1585
97991;BUISSON;7;397;706,75;11,78;1404
29597;ALLAIN;7;397;714,25;11,9;1315
16051;WEISS;7;397;716,5;11,94;1285
45272;MARIE;7;397;752;12,53;834
100491;FAURE;7;397,5;680,75;11,35;1672
26865;LEDOUX;7;397,5;695,5;11,59;1521
21305;FAIVRE;7;397,5;702,25;11,7;1454
22939;LOPES;7;397,5;814,5;13,58;277
107242;POIRIER;7;397,5;879;14,65;68
70649;MAURY;7;398;655,75;10,93;1946
111093;MARTINEAU;7;398;674,75;11,25;1754
84141;DIDIER;7;398;680;11,33;1680
8962;CARPENTIER;7;398;694;11,57;1540
15088;MASSON;7;398;704,75;11,75;1427
105356;GIMENEZ;7;398;718;11,97;1267
103076;LEDUC;7;398;725;12,08;1198
40701;BERTHELOT;7;398;735;12,25;1058
117623;PERRET;7;398;759,5;12,66;748
3501;MICHEL;7;398;782,75;13,05;531
59223;BOURGEOIS;7;398;800,5;13,34;371
66516;FLEURY;7;398,5;649,5;10,83;1997
35357;MARTY;7;398,5;723,75;12,06;1208
35270;PEREZ;7;398,5;740,5;12,34;973
19267;WAGNER;7;398,5;742;12,37;960
88907;LEGRAND;7;398,5;787;13,12;486
23748;PASCAL;7;398,5;809,25;13,49;308
36070;MULLER;7;398,5;816,5;13,61;266
9090;ETIENNE;7;399;651;10,85;1986
5396;ROBIN;7;399;709,5;11,83;1375
33389;JOSEPH;7;399;713,5;11,89;1322
111592;AUGER;7;399;715,75;11,93;1291
98354;BECKER;7;399;722,25;12,04;1217
113542;MARTIN;7;399;744,75;12,41;917
71009;DANIEL;7;399;761,5;12,69;725
16492;ROBIN;7;399;763,5;12,73;695
22040;LENOIR;7;399;800,5;13,34;374
85067;CHAUVIN;7;399;837,75;13,96;164
51493;BESSON;7;399,5;648;10,8;2012
100639;JACQUOT;7;399,5;673,5;11,23;1766
64609;FAURE;7;399,5;707,75;11,8;1392
110754;MARIE;7;399,5;762,25;12,7;711
13083;MAURY;7;399,5;873,25;14,55;76
38468;BAILLY;7;400;652,5;10,88;1970
17470;THOMAS;7;400;678,5;11,31;1700
111675;GUILLOT;7;400;687,25;11,45;1603
71451;JACQUOT;7;400;713,75;11,9;1321
96723;MUNOZ;7;400;726,25;12,1;1179
30095;BOULANGER;7;400;730,25;12,17;1121
2715;GAILLARD;7;400;731,25;12,19;1106
113983;MASSON;7;400;734;12,23;1065
58936;SALMON;7;400;743,5;12,39;937
25633;DUPUIS;7;400;772,5;12,88;621
52364;PETITJEAN;7;400;778;12,97;569
93761;NAVARRO;7;400;794,75;13,25;423
114726;GAILLARD;7;400,5;730,25;12,17;1119
88712;REY;7;400,5;731,5;12,19;1100
60559;RIBEIRO;7;401;694,75;11,58;1532
835;PAYET;7;401;695,25;11,59;1525
94411;BERNARD;7;401;699,75;11,66;1488
49468;DA SILVA;7;401;714,5;11,91;1308
84662;OLIVIER;7;401;725,25;12,09;1194
19680;CARPENTIER;7;401;726,5;12,11;1174
38583;FERRAND;7;401;732;12,2;1094
105165;LEGENDRE;7;401;739;12,32;1000
98547;ANTOINE;7;401;740;12,33;985
64559;BARTHELEMY;7;401;745;12,42;915
61767;BRETON;7;401;747,75;12,46;886
76961;COUSIN;7;401;845;14,08;143
32089;FISCHER;7;401;923,75;15,4;18
112314;VAILLANT;7;401,5;688,75;11,48;1584
59539;HERVE;7;401,5;822,75;13,71;235
119021;BLOT;7;401,5;858,25;14,3;110
40639;PELTIER;7;402;649,25;10,82;2000
51629;BENARD;7;402;657;10,95;1930
15598;BIGOT;7;402;706,75;11,78;1403
113204;AUGER;7;402;712,25;11,87;1334
28975;FOURNIER;7;402;735,75;12,26;1046
90193;NAVARRO;7;402;735,5;12,26;1050
44773;JOUBERT;7;402;736,5;12,28;1034
116325;CARLIER;7;402;743;12,38;946
83004;COUSIN;7;402;742,5;12,38;951
71905;LE GALL;7;402;743,25;12,39;940
36341;LEMAIRE;7;402;747,5;12,46;887
54070;WEBER;7;402;755;12,58;804
74605;BONNIN;7;402;794;13,23;433
44427;GERMAIN;7;402;838,75;13,98;162
70627;LECLERC;7;402,5;669;11,15;1813
16851;LEGRAND;7;402,5;676;11,27;1735
16153;LETELLIER;7;403;719,25;11,99;1254
16845;PARENT;7;403;776;12,93;592
3841;BLANCHARD;7;403;824,25;13,74;226
44670;JACOB;7;403;829,5;13,83;192
80373;LAUNAY;7;403,5;690;11,5;1569
46708;CHAUVIN;7;404;689,25;11,49;1578
5957;MAHE;7;404;694;11,57;1542
70195;WEISS;7;404;704,5;11,74;1432
49674;GUERIN;7;404;720,5;12,01;1235
93439;GARNIER;7;404;725;12,08;1197
110575;ROUSSET;7;404;734,5;12,24;1061
12332;GUILBERT;7;404;737,5;12,29;1023
69459;BLANCHET;7;404;739,25;12,32;997
38461;CARLIER;7;404;739;12,32;1001
94573;FAURE;7;404;756,75;12,61;780
68683;DIAS;7;404;784,25;13,07;516
66969;CAMUS;7;404;788,75;13,15;470
47939;BAUDRY;7;404;810,25;13,5;304
78363;BARBIER;7;404;826,75;13,78;212
72711;VAILLANT;7;404;862;14,37;97
82189;BLANCHARD;7;405;723;12,05;1213
21932;GUERIN;7;405;735,75;12,26;1045
16167;ROY;7;405;758,5;12,64;756
